epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,31536.8,0.57794,0.7813,0.42727,0.89608,0.74354,0.71455,0.72801,0.56653,0.7455,0.71557,0.72684,0.53098,0.7875,1.26681,0.64844,0.98769,0.000440067,0.000440067,0.000440067
124,31792.3,0.57039,0.82646,0.42737,0.89543,0.69162,0.71355,0.70809,0.54217,0.69779,0.72225,0.71166,0.51063,0.79016,1.26795,0.62313,0.98667,0.000434568,0.000434568,0.000434568
125,32048.6,0.59291,0.81283,0.43239,0.91099,0.71055,0.66999,0.69957,0.53758,0.71478,0.67422,0.70415,0.51495,0.8023,1.21612,0.68046,0.99898,0.000429068,0.000429068,0.000429068
126,32304.3,0.56791,0.78954,0.43267,0.89519,0.65472,0.75771,0.70601,0.53951,0.6634,0.77,0.71144,0.51694,0.78832,1.22744,0.6481,0.98262,0.000423569,0.000423569,0.000423569
127,32560.2,0.57102,0.79431,0.43038,0.89253,0.70855,0.71971,0.72201,0.55668,0.71573,0.72724,0.72561,0.53476,0.78294,1.20654,0.63776,0.9848,0.000418069,0.000418069,0.000418069
128,32816.4,0.56453,0.78737,0.41185,0.88875,0.74003,0.71111,0.73227,0.56916,0.73721,0.70849,0.73196,0.5355,0.78107,1.23134,0.64437,0.98562,0.00041257,0.00041257,0.00041257
129,33072.7,0.55663,0.75064,0.41113,0.89088,0.66959,0.74469,0.71348,0.54498,0.67213,0.7455,0.71323,0.51851,0.79067,1.20504,0.65797,0.9894,0.00040707,0.00040707,0.00040707
130,33329,0.56629,0.77498,0.41123,0.88184,0.67322,0.71036,0.70429,0.53915,0.67601,0.71357,0.70562,0.5107,0.79174,1.23498,0.66229,0.98859,0.000401571,0.000401571,0.000401571
131,33585,0.53908,0.76067,0.41875,0.87702,0.68591,0.72795,0.70769,0.54489,0.69658,0.7329,0.71182,0.51824,0.78112,1.2387,0.64615,0.99459,0.000396071,0.000396071,0.000396071
132,33840.8,0.55007,0.78407,0.4036,0.88283,0.68879,0.72924,0.70649,0.54468,0.68715,0.73203,0.71025,0.51852,0.78408,1.21157,0.71001,0.99202,0.000390572,0.000390572,0.000390572
133,34097,0.55662,0.77959,0.40855,0.89047,0.72469,0.70446,0.72366,0.55876,0.73219,0.71327,0.73288,0.54015,0.78186,1.21728,0.64835,0.99512,0.000385073,0.000385073,0.000385073
134,34353,0.53777,0.74058,0.41232,0.87678,0.76826,0.68686,0.72278,0.55189,0.76777,0.69746,0.72832,0.52947,0.80366,1.23342,0.64134,1.00524,0.000379573,0.000379573,0.000379573
135,34609.2,0.55771,0.78369,0.41192,0.88789,0.75182,0.723,0.72958,0.5656,0.75838,0.73029,0.73281,0.53937,0.77888,1.25645,0.63363,0.99197,0.000374074,0.000374074,0.000374074
136,34865.9,0.53685,0.76213,0.38926,0.87438,0.72068,0.73894,0.71798,0.55038,0.72691,0.74662,0.7242,0.52878,0.77596,1.25421,0.61631,0.99101,0.000368574,0.000368574,0.000368574
137,35121.7,0.53466,0.74239,0.39434,0.87808,0.71403,0.7208,0.71821,0.55239,0.70915,0.71916,0.72123,0.52852,0.77409,1.279,0.65379,0.98498,0.000363075,0.000363075,0.000363075
138,35378,0.54153,0.75174,0.39237,0.88471,0.74695,0.73146,0.74456,0.57162,0.72796,0.75629,0.74726,0.5443,0.77579,1.22457,0.62512,0.97991,0.000357575,0.000357575,0.000357575
139,35634.9,0.5434,0.75568,0.40226,0.87928,0.71761,0.7266,0.72514,0.56312,0.72085,0.74498,0.73643,0.53539,0.78124,1.22603,0.6528,0.98113,0.000352076,0.000352076,0.000352076
140,35890.6,0.53603,0.73599,0.38918,0.88301,0.71867,0.69923,0.70901,0.55152,0.73564,0.71347,0.72106,0.53264,0.777,1.20692,0.66324,0.98699,0.000346576,0.000346576,0.000346576
141,36147.1,0.54327,0.75581,0.41803,0.88383,0.76419,0.67662,0.71813,0.55257,0.77063,0.68195,0.72215,0.52567,0.78804,1.2622,0.66114,0.99724,0.000341077,0.000341077,0.000341077
142,36403.3,0.549,0.76578,0.39935,0.89135,0.72293,0.69349,0.69777,0.54196,0.7285,0.69873,0.70294,0.5094,0.78974,1.24752,0.66353,0.99666,0.000335578,0.000335578,0.000335578
143,36659.9,0.52645,0.74646,0.38654,0.88226,0.7721,0.71082,0.72566,0.56389,0.77154,0.71501,0.73498,0.53737,0.78045,1.243,0.64918,0.99272,0.000330078,0.000330078,0.000330078
144,36916.2,0.52159,0.72146,0.39347,0.87381,0.70983,0.69443,0.72423,0.55544,0.71324,0.69764,0.72967,0.53766,0.77897,1.24908,0.63929,0.98576,0.000324579,0.000324579,0.000324579
145,37172.5,0.52237,0.73922,0.39201,0.87911,0.74118,0.6744,0.71108,0.54714,0.71449,0.71309,0.72155,0.52301,0.77722,1.25497,0.66118,0.99214,0.000319079,0.000319079,0.000319079
146,37428.8,0.52438,0.74548,0.40221,0.88138,0.75542,0.66031,0.72173,0.56145,0.76163,0.66585,0.7279,0.53605,0.76556,1.23784,0.63949,0.98353,0.00031358,0.00031358,0.00031358
147,37684.9,0.51613,0.73127,0.3779,0.86564,0.77332,0.65678,0.73789,0.56862,0.6911,0.72742,0.73825,0.5433,0.7661,1.24061,0.65194,0.98542,0.00030808,0.00030808,0.00030808
148,37941.2,0.52237,0.73466,0.37836,0.86988,0.74908,0.68806,0.72201,0.56175,0.75022,0.70736,0.73411,0.5372,0.76663,1.25046,0.65176,0.98583,0.000302581,0.000302581,0.000302581
149,38197.3,0.52088,0.71304,0.39209,0.88135,0.68605,0.71391,0.70868,0.54362,0.68957,0.72548,0.71182,0.51873,0.77638,1.27297,0.70889,0.98898,0.000297081,0.000297081,0.000297081
150,38453.6,0.50403,0.7222,0.37742,0.86812,0.72431,0.6898,0.71778,0.55476,0.72708,0.69214,0.72122,0.53103,0.77275,1.27414,0.68361,0.99094,0.000291582,0.000291582,0.000291582
151,38709.5,0.5134,0.71848,0.37607,0.87316,0.71254,0.69143,0.71525,0.55754,0.71419,0.69289,0.71992,0.52928,0.77389,1.27441,0.67245,0.98799,0.000286083,0.000286083,0.000286083
152,38965.3,0.52398,0.72469,0.37491,0.87225,0.64654,0.77511,0.70608,0.54799,0.65211,0.78153,0.71458,0.5237,0.77236,1.2838,0.66459,0.98732,0.000280583,0.000280583,0.000280583
153,39221.2,0.49452,0.7101,0.34866,0.86782,0.66597,0.75091,0.70714,0.54459,0.663,0.74467,0.7011,0.51758,0.76268,1.22727,0.68505,0.97775,0.000275084,0.000275084,0.000275084
154,39477.1,0.5131,0.70822,0.36538,0.87255,0.70671,0.65689,0.69499,0.54031,0.70748,0.65782,0.69969,0.51735,0.75888,1.24439,0.69513,0.97803,0.000269584,0.000269584,0.000269584
155,39732.9,0.50102,0.71802,0.36522,0.86443,0.66905,0.71907,0.70765,0.5515,0.67626,0.72724,0.71726,0.5254,0.77335,1.26512,0.6973,0.98252,0.000264085,0.000264085,0.000264085
156,39988.8,0.51567,0.71618,0.36602,0.87837,0.64069,0.74473,0.71621,0.55375,0.64708,0.7561,0.72281,0.52742,0.76574,1.27227,0.66432,0.99021,0.000258585,0.000258585,0.000258585
157,40244.7,0.53191,0.71501,0.38203,0.88353,0.63363,0.76636,0.7308,0.56228,0.68906,0.69257,0.73945,0.5366,0.76758,1.29866,0.6604,0.99313,0.000253086,0.000253086,0.000253086
158,40500.8,0.49054,0.68972,0.35588,0.86451,0.68552,0.70414,0.71077,0.55004,0.68651,0.70655,0.71782,0.52415,0.77537,1.24533,0.6794,0.98331,0.000247586,0.000247586,0.000247586
159,40756.8,0.49152,0.70124,0.34093,0.8624,0.76185,0.68753,0.73602,0.56487,0.76539,0.69015,0.73558,0.54366,0.77776,1.29675,0.63307,0.9966,0.000242087,0.000242087,0.000242087
160,41012.7,0.5106,0.70906,0.36966,0.87452,0.67571,0.7276,0.70892,0.54625,0.71553,0.67195,0.71424,0.52414,0.76981,1.29631,0.64056,0.98543,0.000236587,0.000236587,0.000236587
161,41269.1,0.4983,0.68522,0.34179,0.86477,0.745,0.73246,0.74512,0.57465,0.75171,0.72817,0.74953,0.55183,0.77084,1.34291,0.62679,0.9891,0.000231088,0.000231088,0.000231088
162,41525.9,0.48087,0.66894,0.34293,0.85379,0.77741,0.69837,0.73742,0.56789,0.76194,0.7117,0.7403,0.5493,0.76949,1.32813,0.63744,0.9878,0.000225589,0.000225589,0.000225589
163,41782.3,0.49381,0.71135,0.36093,0.87146,0.73937,0.66764,0.70644,0.54718,0.75247,0.66689,0.70713,0.52184,0.77188,1.28851,0.67428,0.99559,0.000220089,0.000220089,0.000220089
164,42038.8,0.48839,0.66681,0.34686,0.8648,0.78697,0.67081,0.74166,0.57265,0.79124,0.67489,0.74387,0.5466,0.77892,1.36114,0.66561,0.9915,0.00021459,0.00021459,0.00021459
165,42294.6,0.48392,0.68293,0.35405,0.86109,0.72796,0.705,0.71812,0.55674,0.73217,0.7068,0.72347,0.53744,0.76674,1.31928,0.62552,0.98345,0.00020909,0.00020909,0.00020909
166,42550.8,0.4685,0.66328,0.33295,0.85239,0.70087,0.70254,0.71564,0.55905,0.70909,0.71121,0.72587,0.539,0.76635,1.30624,0.64095,0.991,0.000203591,0.000203591,0.000203591
167,42806.6,0.47304,0.65486,0.33384,0.85987,0.7712,0.68262,0.71693,0.55414,0.77908,0.68978,0.72701,0.53233,0.77419,1.30885,0.65808,0.99154,0.000198091,0.000198091,0.000198091
168,43062.8,0.48935,0.68879,0.34433,0.86551,0.73661,0.67395,0.72252,0.5575,0.72259,0.69956,0.73045,0.53121,0.77224,1.32522,0.66799,0.98894,0.000192592,0.000192592,0.000192592
169,43318.8,0.48402,0.68947,0.33902,0.86469,0.65803,0.73707,0.70166,0.54824,0.71263,0.6845,0.71111,0.52434,0.7717,1.31645,0.67867,0.9853,0.000187092,0.000187092,0.000187092
170,43574.5,0.4747,0.67499,0.34158,0.86155,0.69465,0.71213,0.70161,0.54074,0.69742,0.71534,0.70244,0.51668,0.77035,1.35656,0.67627,0.98736,0.000181593,0.000181593,0.000181593
171,43830.8,0.46961,0.67009,0.33662,0.86026,0.68722,0.72936,0.72931,0.56694,0.69068,0.73252,0.73105,0.53763,0.76561,1.35,0.65195,0.98577,0.000176094,0.000176094,0.000176094
172,44086.9,0.46338,0.67645,0.33312,0.84625,0.64939,0.74603,0.69956,0.54172,0.65253,0.74304,0.70451,0.51832,0.76591,1.34125,0.66801,0.98204,0.000170594,0.000170594,0.000170594
173,44343.2,0.46344,0.64931,0.33696,0.85654,0.70165,0.71461,0.70854,0.54817,0.70516,0.71762,0.71277,0.52532,0.76713,1.34559,0.66133,0.9848,0.000165095,0.000165095,0.000165095
174,44599.5,0.47194,0.66199,0.32528,0.85704,0.69462,0.7171,0.70161,0.53961,0.69742,0.7203,0.70211,0.51703,0.76998,1.34271,0.66581,0.99423,0.000159595,0.000159595,0.000159595
175,44855.4,0.45951,0.64603,0.32783,0.85812,0.6873,0.72955,0.6953,0.53546,0.69383,0.73032,0.69927,0.51335,0.76835,1.35517,0.68865,0.99335,0.000154096,0.000154096,0.000154096
176,45111.4,0.45279,0.67473,0.3238,0.84306,0.68822,0.72811,0.70048,0.539,0.70661,0.72843,0.70481,0.51495,0.76847,1.33176,0.69867,0.99439,0.000148596,0.000148596,0.000148596
177,45367.4,0.4657,0.66499,0.34251,0.86102,0.66582,0.76198,0.69555,0.52763,0.69985,0.71504,0.69701,0.50954,0.77259,1.3166,0.69966,0.99648,0.000143097,0.000143097,0.000143097
178,45623.5,0.46132,0.65954,0.32269,0.85272,0.65272,0.7436,0.69313,0.52835,0.65441,0.74541,0.69544,0.50962,0.77105,1.34242,0.71044,0.99478,0.000137597,0.000137597,0.000137597
179,45879.4,0.45227,0.64721,0.31291,0.85316,0.69251,0.71128,0.69033,0.52539,0.69465,0.71361,0.69242,0.51062,0.76717,1.36623,0.70459,0.99376,0.000132098,0.000132098,0.000132098
180,46135.2,0.45904,0.65306,0.31334,0.85075,0.6824,0.75351,0.69745,0.53032,0.68324,0.75477,0.69882,0.50944,0.76815,1.36197,0.70215,0.98763,0.000126598,0.000126598,0.000126598
181,46391.8,0.44582,0.62681,0.31387,0.8357,0.68089,0.75173,0.6919,0.52622,0.68099,0.75231,0.69257,0.5087,0.76672,1.35085,0.71656,0.98987,0.000121099,0.000121099,0.000121099
182,46648,0.4482,0.62332,0.32088,0.84688,0.67113,0.72563,0.69059,0.52795,0.67388,0.72884,0.6921,0.50696,0.76791,1.37849,0.73119,0.99027,0.0001156,0.0001156,0.0001156
183,46903.9,0.44715,0.64459,0.31459,0.85293,0.66591,0.73886,0.6858,0.52477,0.67143,0.74092,0.68734,0.50259,0.77144,1.3711,0.71056,0.99386,0.0001101,0.0001101,0.0001101
184,47160,0.45118,0.6259,0.30585,0.84736,0.65563,0.7556,0.67783,0.51492,0.65805,0.75845,0.67809,0.49829,0.77026,1.35016,0.73715,0.99738,0.000104601,0.000104601,0.000104601
185,47416.1,0.44495,0.64112,0.30261,0.84192,0.66397,0.74455,0.68161,0.52,0.66737,0.74827,0.68344,0.49924,0.77574,1.37613,0.76411,0.99919,9.91012e-05,9.91012e-05,9.91012e-05
186,47672.5,0.43763,0.65023,0.30991,0.84041,0.68439,0.74128,0.69253,0.52825,0.68726,0.74449,0.6937,0.50617,0.76636,1.37124,0.7173,0.99443,9.36017e-05,9.36017e-05,9.36017e-05
187,47928.5,0.44135,0.63223,0.30781,0.84205,0.67867,0.75922,0.69936,0.53658,0.68047,0.76155,0.70173,0.51345,0.76733,1.3813,0.708,0.99502,8.81023e-05,8.81023e-05,8.81023e-05
188,48184.6,0.43304,0.61692,0.30429,0.84752,0.65813,0.76011,0.69525,0.53393,0.66001,0.76233,0.69684,0.51173,0.76625,1.41967,0.72352,0.99757,8.26028e-05,8.26028e-05,8.26028e-05
189,48440.9,0.44061,0.62248,0.31328,0.85312,0.67795,0.73996,0.68524,0.52417,0.67987,0.7423,0.6868,0.50078,0.77548,1.43714,0.81597,1.00537,7.71034e-05,7.71034e-05,7.71034e-05
190,48697.1,0.44801,0.64001,0.31182,0.85034,0.66629,0.74718,0.68895,0.52756,0.66819,0.74952,0.69062,0.51085,0.77494,1.37925,0.79559,1.00618,7.1604e-05,7.1604e-05,7.1604e-05
191,48954.4,0.43455,0.63049,0.30302,0.84336,0.66208,0.7329,0.67916,0.52689,0.67006,0.74158,0.6913,0.50404,0.76656,1.41088,0.73699,1.00239,6.61045e-05,6.61045e-05,6.61045e-05
192,49210,0.42557,0.60548,0.27348,0.8282,0.67932,0.73894,0.69174,0.53018,0.68313,0.74302,0.69343,0.50553,0.76597,1.38502,0.7296,1.00167,6.06051e-05,6.06051e-05,6.06051e-05
193,49465.9,0.41615,0.59266,0.27437,0.83184,0.67217,0.75109,0.69222,0.53246,0.67605,0.75517,0.6954,0.50975,0.76762,1.38193,0.71908,1.00119,5.51056e-05,5.51056e-05,5.51056e-05
194,49721.3,0.41241,0.59641,0.27005,0.82977,0.67231,0.74153,0.68468,0.53392,0.68118,0.75057,0.69772,0.51225,0.76492,1.39026,0.74581,1.00047,4.96062e-05,4.96062e-05,4.96062e-05
195,49976.9,0.41485,0.58119,0.27177,0.83081,0.66488,0.75553,0.68731,0.53581,0.67636,0.76798,0.70071,0.51413,0.76526,1.38879,0.74221,0.99926,4.41067e-05,4.41067e-05,4.41067e-05
196,50232.4,0.41813,0.58969,0.2903,0.83253,0.65465,0.7546,0.68808,0.52993,0.65925,0.76259,0.69179,0.50888,0.76736,1.38778,0.77375,1.00065,3.86073e-05,3.86073e-05,3.86073e-05
197,50488.2,0.4235,0.58667,0.27947,0.83039,0.66718,0.73931,0.68991,0.53336,0.67131,0.75054,0.69718,0.51299,0.76891,1.37665,0.76534,1.00047,3.31078e-05,3.31078e-05,3.31078e-05
198,50744.1,0.41219,0.60417,0.27056,0.83787,0.66103,0.74862,0.69427,0.53637,0.66664,0.75807,0.70022,0.51559,0.76691,1.37741,0.72233,0.99599,2.76084e-05,2.76084e-05,2.76084e-05
199,50999.9,0.40657,0.58381,0.26772,0.82834,0.66375,0.74458,0.68901,0.53604,0.67246,0.75743,0.70104,0.51592,0.76431,1.39455,0.74069,0.99436,2.21089e-05,2.21089e-05,2.21089e-05
200,51255.7,0.40605,0.58776,0.26797,0.82752,0.66878,0.73455,0.68717,0.53563,0.67861,0.74825,0.70045,0.51484,0.76545,1.38516,0.75884,0.9955,1.66095e-05,1.66095e-05,1.66095e-05
